10,9494	10,39
8,736	7,2226
10,3838	8,147
8,968	10,8337
11,3372	12,6881
8,8097	10,6428
8,347	7,5729
11,6513	11,6845
9,9909	11,6807
9,4113	10,4468
10,2123	7,5329
10,3427	12,9071
11,7332	12,8865
8,2948	7,0018
9,5815	10,7399
7,8434	8,6946
9,5239	9,2548
9,022	10,4498
10,8419	11,2
8,5117	9,3497
11,8546	9,7094
10,0527	11,2773
11,576	8,4563
9,0364	9,6608
7,5643	7,7755
8,2022	7,5174
7,6272	10,2574
8,5165	12,329
9,3604	8,8795
10,2134	12,4434
7,9605	8,2621
9,9399	7,5423
8,0865	8,8112
9,7831	10,5032
9,3603	10,8671
10,2458	11,5501
7,9377	8,877
9,174	10,3858
9,5782	9,2862
8,8529	7,9472
32,271	24,0124
31,4581	25,3132
30,4671	22,2145
31,9255	25,1989
28,3932	26,3391
29,3635	25,2145
32,174	26,4138
29,2681	24,3614
30,6052	27,2566
28,0307	22,0569
32,1741	27,091
30,5574	25,4821
31,6289	23,9193
31,9094	25,7738
28,088	27,5305
28,6886	25,1474
31,4093	22,9808
28,0608	23,6513
28,2961	22,5468
31,4094	25,0434
28,3339	22,704
31,9753	26,1389
31,3743	25,8971
31,8985	22,8977
27,5441	23,1076
29,1812	27,8217
30,7595	24,8429
31,4081	25,6427
32,3237	25,113
31,0889	25,2039
30,7003	23,7445
28,2789	23,9463
31,2888	25,9505
31,5433	26,2043
32,3957	24,3044
31,7901	26,8333
28,5212	24,797
32,3873	24,7643
30,3168	24,7555
31,8095	24,6404
29,5048	27,4563
30,0285	23,1611
30,1865	23,9748
28,0665	22,0767
31,9925	24,4761
29,4188	22,5811
31,8935	24,632
29,4937	27,4319
31,3855	25,2618
28,292	22,5728
31,5277	22,9878
31,1844	25,0998
31,9946	25,699
30,6014	22,1225
28,745	22,4268
31,463	24,6011
31,8414	27,4175
29,7496	23,33
30,371	27,0084
29,3746	26,373
51,4962	37,0738
50,879	41,5516
51,3486	39,4046
49,7846	42,3904
50,1737	40,2183
52,0346	41,4708
48,4046	42,9707
49,5099	40,6345
49,2779	39,6049
51,5305	38,1984
48,0652	42,5867
49,2985	37,2336
51,9174	41,3828
49,6592	37,1375
50,7538	38,9602
51,7277	37,9634
49,9114	37,1643
48,6541	39,3372
49,8933	39,1419
49,5713	37,6412
47,9525	38,9657
52,243	39,5844
49,5392	37,7963
48,116	42,3774
51,2836	39,2311
50,537	41,2845
48,3375	39,8124
51,016	42,8741
48,9803	38,0361
52,3889	42,5185
50,6593	40,0789
47,8415	40,3119
51,4763	38,1736
49,7662	39,2758
50,2846	37,7145
49,0753	38,1294
51,503	37,9663
47,5947	38,0421
48,4304	38,0342
49,6298	41,401
49,1808	39,7936
50,7142	39,6127
51,4298	42,3879
50,4628	41,7673
52,1484	42,8693
51,0565	40,6839
50,2024	39,0792
49,6913	40,9653
50,9335	39,2925
51,114	41,0429
51,8548	39,6976
48,227	42,5629
51,8475	38,1003
48,5871	41,5415
51,4135	39,5298
49,5836	40,8379
50,6288	37,6813
47,5613	40,4209
50,0079	40,0194
50,5433	37,8013
49,0813	39,4496
49,155	39,2675
50,959	37,4665
47,8938	42,6006
50,0537	42,7998
51,8196	38,4404
49,6841	39,7608
50,6599	40,6909
52,3904	41,1173
51,5104	40,1228
47,7293	40,5089
47,6807	37,1677
51,9581	42,8519
50,5121	42,1378
51,0492	37,3992
51,7552	42,8826
49,2894	40,7084
50,0803	41,2904
47,614	42,5315
48,5866	39,6199
4,2858	23,936
2,6459	44,7501
37,0767	5,029
