3,0429898388526673	3,73272779263654
2,03836949334267	8,63940401603239
5,474690219154344	2,537348744136591
4,759220076367796	1,7790734504180512
3,5270458701332017	3,7987125030825113
5,554603214376325	1,4609683716265724
6,471870980618557	1,8170371436140857
5,802350501077154	2,651759567135648
0,6283638645054204	7,979852399254892
1,7760618889067334	8,025462242646544
5,949831153300038	2,7592006300380234
4,797063707349413	8,297733623292821
5,570945373787921	2,4245667359079373
5,230984878400227	6,703081996047413
3,2184831398705613	4,234750981300946
5,121095619237751	1,778628631303363
4,738235675046224	1,8358900322229001
2,104428819018909	7,568778217964552
0,9563156288864267	5,747577135889204
2,613257950013196	9,194924414908298
1,5672841180584374	8,165098289769439
3,603470323702824	4,79769456783782
3,587034143295752	9,565367323056332
2,3151782832451335	8,68981903292845
1,2597785146705809	4,774628876097642
3,628389137932225	2,366515427914143
6,114409798268239	2,0900076143815665
1,2999585211051392	8,138504194943213
3,696481515003028	2,7162424497989646
5,674601325814524	1,5988033117209661
5,598015398814886	1,7167304870197952
4,181494624788646	8,239203849925612
1,2365699352285675	5,152047792032654
0,9562004356413037	6,721255184608607
5,018431328941948	2,688073847039268
1,5774840742450507	6,4547543171249835
4,16703927402057	1,4572677445696631
1,9305006098526185	8,788016509047257
6,559807127387974	4,312192948224891
6,838246978469071	3,320392186465401
1,4270315763328787	8,873422031019754
2,1075203832079668	8,83422829930503
6,118186811820302	3,564376823951248
1,2155367797242658	3,902684935932016
5,216567303174123	1,2859401780487483
6,3771056188860396	4,539889534535399
1,8350379737333018	7,033686890345542
3,4673586432081875	8,661691416834334
4,134621637272582	2,565411469552029
4,345119950052275	1,8596281804990824
1,7200452577390948	7,731726036265325
4,829789595940122	2,391709607540822
1,4611793402789945	5,534747465340124
4,8669999282655345	1,8995405279404987
5,104463732493679	2,0282822792810205
4,207341387519563	8,787948520572787
0,7605928251006144	8,258401344343532
1,253181260151192	7,7137472915837
0,6996557661183782	5,894818481282767
1,5192818508168169	6,669201023798834
6,782608063012814	3,1898903840086263
5,588970391725058	1,8009140179636216
1,49295989940612	9,070499482899749
1,5583994907010894	8,653130867118021
6,636093890214973	2,086400134505398
5,909429865755725	2,160638624619772
5,135819977543456	2,529495106793817
6,709991639007278	3,325999166270572
5,453502210995067	4,705657519857107
2,5235378517697282	8,812890215578173
2,97461715057603	8,614933323232954
4,093245845322192	8,2102434149253
4,383284953558465	8,559596490619409
1,5220919841283223	7,236118922324945
6,087637446367614	1,8889443910060373
4,582743380626466	2,4258076340479904
2,7750963207888732	4,092479728780106
5,560063519191656	1,3687269307424086
6,809183591104651	4,6171429983698005
3,7349133147854836	2,52112160196971
2,993403274807199	4,52484313955165
1,1408638984165924	7,025091694104888
4,58711038556328	1,5500756241732014
3,887789803516415	1,5247232077871318
4,333684540449578	2,133767256851609
3,8376798681948925	8,437127731975798
7,0117602247335125	3,6144552481343966
1,2570177371995948	4,400664061113755
7,095687615962331	4,609031850740576
0,5361814152995027	6,081608916957408
4,839640005080824	1,8606556956259466
5,2371913045219465	6,241583927456969
6,55736249872214	5,477407601737996
0,6821032327188685	7,009367087099301
6,191673227600225	2,1176915795483686
5,92549287466589	2,16321041350486
0,9097912694637552	8,213308375443486
5,309116680220553	7,200989437308692
4,4505040394489805	2,0217547157609173
